Unnamed: 0,id,type,ela,grapes,harmon,abv,body,acid,code,region,winery,rating,rating_1,rating_2,rating_3,rating_4,rating_5
8711,108717,0,2,9,252,12.5,4,1,14,1102,14773,4,0,0,0,1,0
8712,108718,2,0,9,250,13.5,4,0,14,1105,15315,4,0,0,0,1,0
8713,108719,2,0,9,254,13,0,0,14,1104,15169,3,0,0,1,0,0
8714,108720,1,0,9,19,13.5,1,0,14,1105,15563,3,0,0,1,0,0
8715,108721,2,0,9,250,12,4,0,14,1104,15049,3,0,0,1,0,0
8716,108722,2,0,9,250,12.5,4,0,14,1081,13968,4,0,0,0,1,0
8717,108723,2,0,9,250,12.5,4,0,14,1105,15231,4,0,0,0,1,0
8718,108724,2,0,9,250,12.5,4,0,14,1093,13532,4,0,0,0,1,0
8719,108725,2,0,9,256,12.5,0,0,14,1105,15553,4,0,0,0,1,0
8720,108726,2,0,9,254,13,0,0,14,1105,15521,3,0,0,1,0,0
8721,108727,2,0,9,255,12,4,0,14,1080,13213,4,0,0,0,1,0
8722,108728,1,0,9,19,13.5,1,0,14,1084,14123,3,0,0,1,0,0
8723,108729,1,0,9,19,13.5,1,0,14,1080,13457,3,0,0,1,0,0
8724,108730,2,2,9,96,13.7,1,0,14,1102,14469,4,0,0,0,1,0
8725,108731,2,0,9,256,14,0,0,14,1080,13244,4,0,0,0,1,0
8726,108732,2,0,9,17,13.5,1,0,14,1080,13213,4,0,0,0,1,0
8727,108733,2,0,9,260,12.5,0,1,14,1105,15345,3,0,0,1,0,0
8728,108734,2,0,9,260,14,1,1,14,1091,14259,4,0,0,0,1,0
8729,108735,5,0,9,245,10.5,0,0,14,1105,15298,4,0,0,0,1,0
8730,108736,1,0,9,19,13.3,1,0,14,1102,14488,3,0,0,1,0,0
8731,108737,2,0,9,256,13,0,0,14,1080,13244,4,0,0,0,1,0
8732,108738,0,0,9,39,12.5,0,1,14,1102,14605,4,0,0,0,1,0
8733,108739,2,0,9,250,8,4,0,14,1101,14462,4,0,0,0,1,0
8734,108740,0,0,9,245,12.5,0,0,14,1102,14918,4,0,0,0,1,0
8735,108741,0,2,9,35,13,0,1,14,1102,14568,3,0,0,1,0,0
8736,108742,2,0,9,250,11,4,0,14,1105,15295,3,0,0,1,0,0
8737,108743,1,0,9,73,13.5,1,1,14,1111,15730,4,0,0,0,1,0
8738,108744,2,0,9,250,13.2,4,0,14,1091,14275,3,0,0,1,0,0
8739,108745,1,2,9,10,13.3,0,1,14,1102,14648,3,0,0,1,0,0
8740,108746,2,0,9,250,12.5,4,0,14,1102,14465,4,0,0,0,1,0
8741,108747,0,0,9,39,12,0,0,14,1100,14363,4,0,0,0,1,0
8742,108748,2,0,9,250,10.5,4,0,14,1081,13728,4,0,0,0,1,0
8743,108749,2,0,9,255,12,4,0,14,1108,15650,3,0,0,1,0,0
8744,108750,2,0,9,250,12.5,4,0,14,1084,14146,4,0,0,0,1,0
8745,108751,5,2,9,245,12,0,1,14,1105,15384,4,0,0,0,1,0
8746,108752,2,0,9,256,14,0,0,14,1094,14997,3,0,0,1,0,0
8747,108753,2,0,9,250,12.5,4,0,14,1081,13695,4,0,0,0,1,0
8748,108754,2,0,9,256,12.5,0,0,14,1102,14931,3,0,0,1,0,0
8749,108755,2,0,9,250,10,4,0,14,1081,13525,4,0,0,0,1,0
8750,108756,2,0,9,256,12.5,0,0,14,1102,14850,4,0,0,0,1,0
8751,108757,0,0,9,252,13,4,1,14,1080,13213,4,0,0,0,1,0
8752,108758,1,0,9,6,14,1,1,14,1084,14116,4,0,0,0,1,0
8753,108759,1,0,9,19,13.8,1,0,14,1080,13226,3,0,0,1,0,0
8754,108760,0,0,9,39,11.5,4,0,14,1102,14870,4,0,0,0,1,0
8755,108761,2,0,9,250,11.5,4,0,14,1105,15430,4,0,0,0,1,0
8756,108762,2,2,9,277,12,0,0,14,1089,14168,4,0,0,0,1,0
8757,108763,2,0,9,250,13,4,0,14,1104,14995,4,0,0,0,1,0
8758,108764,2,0,9,250,7.5,4,0,14,1097,14311,4,0,0,0,1,0
8759,108765,2,0,9,250,12.5,4,0,14,1081,13521,4,0,0,0,1,0
8760,108766,2,0,9,130,12.5,4,0,14,1102,14917,4,0,0,0,1,0
8761,108767,2,0,9,130,12.2,4,0,14,1105,15539,4,0,0,0,1,0
8762,108768,2,0,9,166,10.5,0,2,14,1091,14176,4,0,0,0,1,0
8763,108769,2,0,9,250,12,4,0,14,1081,13541,4,0,0,0,1,0
8764,108770,1,0,9,19,14,1,0,14,1104,15159,4,0,0,0,1,0
8765,108771,2,0,9,250,8,4,0,14,1081,13774,4,0,0,0,1,0
8766,108772,1,0,9,19,12,1,0,14,1111,15720,3,0,0,1,0,0
8767,108773,2,0,9,254,12.5,0,0,14,1087,14162,3,0,0,1,0,0
8768,108774,2,0,9,254,13.5,0,0,14,1105,15606,4,0,0,0,1,0
8769,108775,2,0,9,250,7.5,4,0,14,3128,13870,4,0,0,0,1,0
8770,108776,1,0,9,19,14.5,1,0,14,1080,13395,3,0,0,1,0,0
8771,108777,2,0,9,130,13,4,0,14,1080,13415,3,0,0,1,0,0
8772,108778,2,0,9,250,9.5,4,0,14,1081,14080,3,0,0,1,0,0
8773,108779,0,0,9,252,13,4,1,14,1100,14423,4,0,0,0,1,0
8774,108780,2,0,9,255,12,4,0,14,1091,14254,4,0,0,0,1,0
8775,108781,4,0,9,250,8,4,0,14,3128,13876,4,0,0,0,1,0
8776,108782,5,2,9,73,11.5,0,0,14,1102,14521,4,0,0,0,1,0
8777,108783,5,9,9,6,12,1,0,7,1474,15357,3,0,0,1,0,0
8778,108784,1,0,10,19,14,1,0,14,1080,13300,3,0,0,1,0,0
8779,108785,0,2,10,278,0,4,1,14,1104,15066,3,0,0,1,0,0
8780,108786,2,0,10,260,12,1,1,14,1102,14986,4,0,0,0,1,0
8781,108787,2,0,10,250,11.5,4,0,14,1084,14123,3,0,0,1,0,0
8782,108788,2,0,10,250,8.5,4,0,14,1081,13546,4,0,0,0,1,0
8783,108789,1,0,10,19,13,1,0,14,1081,14084,4,0,0,0,1,0
8784,108790,1,0,10,19,12.7,1,0,14,1080,13407,3,0,0,1,0,0
8785,108791,2,0,10,250,13.5,4,0,14,1102,14655,4,0,0,0,1,0
8786,108792,2,0,10,256,12.5,0,0,14,1102,14634,3,0,0,1,0,0
8787,108793,2,0,10,250,8,4,0,14,1104,13645,4,0,0,0,1,0
8788,108794,2,2,10,17,12,0,1,14,1104,15015,3,0,0,1,0,0
8789,108795,2,0,10,250,12,4,0,14,1081,13877,3,0,0,1,0,0
8790,108796,4,0,10,250,7.8,4,0,14,1081,13800,4,0,0,0,1,0
8791,108797,0,0,10,252,12.2,4,1,14,1081,13982,4,0,0,0,1,0
8792,108798,0,0,10,252,12.5,4,1,14,1081,14024,3,0,0,1,0,0
8793,108799,2,0,10,256,12.5,0,0,14,1100,14363,3,0,0,1,0,0
8794,108800,2,0,10,250,12.5,4,0,14,1105,15225,4,0,0,0,1,0
8795,108801,2,0,10,250,12.5,4,0,14,1102,14539,4,0,0,0,1,0
8796,108802,1,0,10,19,13,1,0,14,1104,15038,3,0,0,1,0,0
8797,108803,2,0,10,250,12.8,4,0,14,1104,15066,4,0,0,0,1,0
8798,108804,2,0,10,250,12,4,0,14,1102,14948,4,0,0,0,1,0
8799,108805,2,0,10,250,8.5,4,0,14,1106,15629,4,0,0,0,1,0
8800,108806,2,0,10,250,12,4,0,14,1081,13794,4,0,0,0,1,0
8801,108807,1,0,10,19,13,1,0,14,1080,11731,3,0,0,1,0,0
8802,108808,2,0,10,250,13,4,0,14,1104,15048,4,0,0,0,1,0
8803,108809,1,0,10,19,13,1,0,14,1080,14516,3,0,0,1,0,0
8804,108810,5,0,10,245,11.5,1,0,14,1102,14488,4,0,0,0,1,0
8805,108811,2,0,10,254,13,0,0,14,1100,14426,4,0,0,0,1,0
8806,108812,2,0,10,256,13.5,0,0,14,1105,15550,4,0,0,0,1,0
8807,108813,1,0,10,19,13,1,0,14,1102,14478,3,0,0,1,0,0
8808,108814,4,0,10,250,8,4,0,14,1105,15224,4,0,0,0,1,0
8809,108815,4,0,10,250,8.5,4,0,14,1104,14997,4,0,0,0,1,0
8810,108816,1,2,10,10,13,0,1,14,1102,14502,3,0,0,1,0,0
8811,108817,2,0,10,250,11.5,4,0,14,1081,13870,4,0,0,0,1,0
8812,108818,1,0,10,19,12.5,1,0,14,1080,15657,3,0,0,1,0,0
8813,108819,1,0,10,19,13.5,1,0,14,1080,13390,3,0,0,1,0,0
8814,108820,2,0,10,130,12.5,4,0,14,1102,14648,4,0,0,0,1,0
8815,108821,2,0,10,250,11,4,0,14,1104,15172,4,0,0,0,1,0
8816,108822,1,0,10,248,13,4,0,14,1108,15646,4,0,0,0,1,0
8817,108823,1,0,10,279,14.5,1,0,14,1111,15772,4,0,0,0,1,0
8818,108824,1,0,10,19,13,1,0,14,1080,13346,4,0,0,0,1,0
8819,108825,2,0,10,250,12.5,4,0,14,1102,14555,4,0,0,0,1,0
8820,108826,2,0,10,256,13,0,0,14,1105,15235,4,0,0,0,1,0
8821,108827,2,0,10,254,12.7,0,0,14,1105,15216,4,0,0,0,1,0
8822,108828,1,0,10,19,13.3,1,0,14,1102,14776,4,0,0,0,1,0
8823,108829,1,0,10,19,12.5,1,0,14,1081,13538,3,0,0,1,0,0
8824,108830,5,0,10,245,12,0,0,14,1102,14523,4,0,0,0,1,0
8825,108831,1,0,10,19,13,1,0,14,1102,14931,2,0,1,0,0,0
8826,108832,5,2,10,280,11.5,3,1,14,1102,14731,4,0,0,0,1,0
8827,108833,2,0,10,250,12,4,0,14,1104,15172,4,0,0,0,1,0
8828,108834,2,0,10,245,12.5,1,1,14,1084,14126,3,0,0,1,0,0
8829,108835,2,0,10,250,12.5,4,0,14,1081,13912,3,0,0,1,0,0
8830,108836,2,0,10,250,13.5,4,0,14,1105,15414,4,0,0,0,1,0
8831,108837,2,0,10,130,12.5,4,0,14,1102,14671,4,0,0,0,1,0
8832,108838,2,0,10,250,11.5,4,0,14,1099,14323,4,0,0,0,1,0
8833,108839,2,0,10,250,12.5,4,0,14,1081,13709,4,0,0,0,1,0
8834,108840,1,0,10,19,14,1,0,14,1080,13314,3,0,0,1,0,0
8835,108841,1,2,10,73,13.5,0,1,14,1102,14850,3,0,0,1,0,0
8836,108842,2,0,10,254,13,0,0,14,1080,13446,3,0,0,1,0,0
8837,108843,2,2,10,17,13.5,1,0,14,1105,15475,4,0,0,0,1,0
8838,108844,2,0,10,254,12.5,0,0,14,1080,13422,3,0,0,1,0,0
8839,108845,1,0,10,19,12,1,0,14,1091,14216,4,0,0,0,1,0
8840,108846,2,0,10,253,12,1,2,14,1102,14931,3,0,0,1,0,0
8841,108847,2,0,10,256,11.5,0,0,14,1102,15657,3,0,0,1,0,0
8842,108848,2,0,10,166,12,0,0,14,1107,15630,4,0,0,0,1,0
8843,108849,2,0,10,250,11.5,4,0,14,1102,15492,3,0,0,1,0,0
8844,108850,0,0,10,39,12.5,0,1,14,1081,14075,4,0,0,0,1,0
8845,108851,2,0,10,250,12.5,4,0,14,1081,13567,4,0,0,0,1,0
8846,108852,1,0,10,19,13.5,1,0,14,1080,13244,4,0,0,0,1,0
8847,108853,1,0,10,73,11.5,1,1,18,2512,14386,3,0,0,1,0,0
8848,108854,0,0,10,39,12.5,4,1,14,1080,13213,4,0,0,0,1,0
8849,108855,2,0,10,245,12.5,1,0,14,1102,14746,3,0,0,1,0,0
8850,108856,0,0,10,252,12.5,4,1,14,1109,15653,4,0,0,0,1,0
8851,108857,2,2,10,250,13,4,0,14,1105,15379,4,0,0,0,1,0
8852,108858,2,0,10,250,12,4,0,14,1106,15629,4,0,0,0,1,0
8853,108859,1,0,10,19,13,1,0,14,1105,15264,4,0,0,0,1,0
8854,108860,5,0,10,245,13,0,0,14,1102,14962,4,0,0,0,1,0
8855,108861,2,0,10,245,12,1,0,14,1084,14131,4,0,0,0,1,0
8856,108862,2,0,10,250,12,4,0,14,1099,14330,4,0,0,0,1,0
8857,108863,2,0,10,254,12.5,0,0,14,1105,15392,3,0,0,1,0,0
8858,108864,2,0,10,255,12,4,0,14,1107,15644,4,0,0,0,1,0
8859,108865,1,0,10,19,13,1,0,14,1081,14004,3,0,0,1,0,0
8860,108866,5,0,10,245,13,0,1,14,1080,13429,3,0,0,1,0,0
8861,108867,2,0,10,250,12,4,0,14,1081,13639,4,0,0,0,1,0
8862,108868,2,0,10,260,13.5,0,1,14,1080,13241,4,0,0,0,1,0
8863,108869,2,0,10,255,13,4,0,14,1102,14548,3,0,0,1,0,0
8864,108870,2,0,10,254,13,0,0,14,1100,14381,3,0,0,1,0,0
8865,108871,1,0,10,19,12.5,1,0,14,1104,15127,3,0,0,1,0,0
8866,108872,1,0,10,57,13.5,0,1,14,1111,15744,4,0,0,0,1,0
8867,108873,2,0,10,250,12.5,4,0,14,1081,13786,4,0,0,0,1,0
8868,108874,2,0,10,250,12,4,0,14,1100,14436,4,0,0,0,1,0
8869,108875,2,0,10,250,12.5,4,0,14,1090,14174,4,0,0,0,1,0
8870,108876,2,0,10,254,11,0,0,14,1102,14836,3,0,0,1,0,0
8871,108877,2,0,10,250,7.8,4,0,14,1100,14401,4,0,0,0,1,0
8872,108878,2,0,10,250,8,4,0,14,1100,14401,4,0,0,0,1,0
8873,108879,2,0,10,250,9.2,4,0,14,1081,13977,3,0,0,1,0,0
8874,108880,2,0,10,250,11,4,0,14,1081,13704,3,0,0,1,0,0
8875,108881,4,0,10,250,7.2,4,0,14,1081,13759,4,0,0,0,1,0
8876,108882,2,0,10,250,12.5,4,0,14,1102,14846,4,0,0,0,1,0
8877,108883,1,0,10,19,13.5,1,0,14,1102,14523,4,0,0,0,1,0
8878,108884,2,0,10,250,12.5,4,0,14,3126,13532,4,0,0,0,1,0
8879,108885,4,0,10,250,7.5,4,0,14,1102,14918,4,0,0,0,1,0
8880,108886,2,0,10,256,12.5,0,0,14,1080,13311,3,0,0,1,0,0
8881,108887,1,0,10,25,13,0,1,14,1102,14616,4,0,0,0,1,0
8882,108888,4,0,10,39,8.5,4,0,14,1102,14981,3,0,0,1,0,0
8883,108889,1,0,10,19,13.2,1,0,14,1105,15550,3,0,0,1,0,0
8884,108890,2,0,10,254,14,0,0,14,1080,13297,3,0,0,1,0,0
8885,108891,2,0,10,250,8.5,4,0,14,1081,13567,4,0,0,0,1,0
8886,108892,2,0,10,254,13,0,0,14,1102,14555,3,0,0,1,0,0
8887,108893,2,0,10,250,10,4,0,14,1081,13912,4,0,0,0,1,0
8888,108894,2,0,10,254,13.5,0,0,14,1102,13780,3,0,0,1,0,0
8889,108895,1,0,10,19,12.5,1,0,14,1080,13480,3,0,0,1,0,0
8890,108896,1,0,10,19,13.5,1,0,14,1105,15317,3,0,0,1,0,0
8891,108897,2,0,10,250,12.5,4,0,14,1091,14237,4,0,0,0,1,0
8892,108898,2,2,10,269,13,0,0,14,1111,15733,3,0,0,1,0,0
8893,108899,0,0,10,35,12.7,4,1,14,1102,14817,3,0,0,1,0,0
8894,108900,2,0,10,250,7.8,4,0,14,1096,14307,4,0,0,0,1,0
8895,108901,2,0,10,250,11.5,4,0,14,1105,15503,3,0,0,1,0,0
8896,108902,0,0,10,35,13,0,1,14,1102,14568,3,0,0,1,0,0
8897,108903,0,2,10,245,12.5,4,0,14,1080,13369,4,0,0,0,1,0
8898,108904,2,0,10,253,12,1,2,14,1105,15324,4,0,0,0,1,0
8899,108905,4,0,10,250,10,4,0,14,1102,14548,3,0,0,1,0,0
8900,108906,1,0,10,31,13.5,0,1,14,1102,14548,3,0,0,1,0,0
8901,108907,1,2,10,132,14,0,0,14,1102,14580,4,0,0,0,1,0
8902,108908,1,0,10,35,13,0,1,14,1084,14118,4,0,0,0,1,0
8903,108909,2,0,10,250,12,4,0,14,1104,15207,3,0,0,1,0,0
8904,108910,2,0,10,250,12.5,4,0,14,1102,14768,4,0,0,0,1,0
8905,108911,2,0,10,17,13.5,1,0,14,1104,15068,4,0,0,0,1,0
8906,108912,1,0,10,19,13.5,1,0,14,1102,14869,3,0,0,1,0,0
8907,108913,2,2,10,30,12,0,1,14,1102,14850,4,0,0,0,1,0
8908,108914,2,0,10,256,12.5,0,0,14,1100,14423,3,0,0,1,0,0
8909,108915,2,0,10,256,12.5,0,0,14,1102,14944,4,0,0,0,1,0
8910,108916,2,0,10,250,12,4,0,14,1105,15427,4,0,0,0,1,0
8911,108917,2,0,10,254,13.5,0,0,14,1080,13488,3,0,0,1,0,0
8912,108918,2,0,10,64,13.3,4,0,14,1102,14548,3,0,0,1,0,0
8913,108919,4,0,10,250,9.5,4,0,14,1081,14087,4,0,0,0,1,0
8914,108920,2,0,10,17,12,1,0,14,3126,13633,4,0,0,0,1,0
8915,108921,2,0,10,250,9.2,4,0,14,1100,14436,4,0,0,0,1,0
8916,108922,2,0,10,250,12.5,4,0,14,1105,15430,4,0,0,0,1,0
8917,108923,2,0,10,260,13.5,1,1,14,1091,14177,4,0,0,0,1,0
8918,108924,2,0,10,250,10,4,0,14,1081,14007,4,0,0,0,1,0
8919,108925,2,0,10,255,11.8,4,0,14,1080,13410,3,0,0,1,0,0
8920,108926,1,0,10,19,13.5,1,0,14,1080,13318,3,0,0,1,0,0
8921,108927,1,0,10,19,13.2,1,0,14,1083,14113,4,0,0,0,1,0
8922,108928,2,0,10,254,13,0,0,14,1080,13449,4,0,0,0,1,0
8923,108929,1,0,10,19,13,1,0,14,1080,13200,3,0,0,1,0,0
8924,108930,1,0,10,19,12,1,0,14,1080,13295,3,0,0,1,0,0
8925,108931,1,0,10,19,13,1,0,14,1080,13449,3,0,0,1,0,0
8926,108932,2,0,10,250,12.5,4,0,14,1104,15127,4,0,0,0,1,0
8927,108933,4,0,10,250,10.5,4,0,14,1081,13962,4,0,0,0,1,0
8928,108934,2,0,10,250,11,4,0,14,1081,13557,3,0,0,1,0,0
8929,108935,2,0,10,250,7.8,4,0,14,1081,13653,4,0,0,0,1,0
8930,108936,4,2,10,257,10,1,0,14,1105,15517,3,0,0,1,0,0
8931,108937,2,0,10,256,12,0,0,14,1102,14808,3,0,0,1,0,0
8932,108938,2,0,10,250,7.8,4,0,14,1096,14307,4,0,0,0,1,0
8933,108939,2,0,10,255,11,4,0,14,1102,14787,3,0,0,1,0,0
8934,108940,2,0,10,250,11.5,4,0,14,1081,13664,4,0,0,0,1,0
8935,108941,2,0,10,250,11,4,0,14,1081,13614,4,0,0,0,1,0
8936,108942,2,0,10,256,10.5,0,0,14,1086,14160,3,0,0,1,0,0
8937,108943,1,0,10,19,13.5,1,0,14,1104,15049,4,0,0,0,1,0
8938,108944,2,0,10,253,11,1,2,14,1102,14703,3,0,0,1,0,0
8939,108945,2,0,10,130,11,4,0,14,1080,13519,4,0,0,0,1,0
8940,108946,2,0,10,250,12,4,0,14,1081,13525,4,0,0,0,1,0
8941,108947,2,0,10,256,11.5,0,0,14,1105,15224,3,0,0,1,0,0
8942,108948,2,0,10,250,12.2,4,0,14,1081,13912,4,0,0,0,1,0
8943,108949,2,0,10,254,12.7,0,0,14,1102,14621,4,0,0,0,1,0
8944,108950,2,0,10,254,13.8,0,0,14,1105,15237,3,0,0,1,0,0
8945,108951,1,0,10,53,13,1,0,11,2082,14661,3,0,0,1,0,0
8946,108952,2,0,10,179,10.3,0,0,14,1102,14632,4,0,0,0,1,0
8947,108953,2,0,10,250,12.5,4,0,14,1102,14868,4,0,0,0,1,0
8948,108954,2,0,10,256,12,0,0,14,1105,15478,3,0,0,1,0,0
8949,108955,2,0,10,254,12.7,0,0,14,1105,15573,4,0,0,0,1,0
8950,108956,2,0,10,256,12.5,0,0,14,1081,14006,3,0,0,1,0,0
8951,108957,2,0,10,256,12.8,0,0,14,1080,13463,4,0,0,0,1,0
8952,108958,1,0,10,19,13.5,1,0,14,1102,14638,3,0,0,1,0,0
8953,108959,0,0,10,39,12.5,1,0,14,1100,14401,4,0,0,0,1,0
8954,108960,2,0,10,250,12.8,4,0,14,1104,15115,4,0,0,0,1,0
8955,108961,2,0,10,250,11.5,4,0,14,1111,15730,3,0,0,1,0,0
8956,108962,0,0,10,252,11.5,4,1,14,1105,15384,4,0,0,0,1,0
8957,108963,2,2,10,256,15,0,0,14,1105,15354,3,0,0,1,0,0
8958,108964,2,0,10,255,11.5,4,0,14,1108,15648,3,0,0,1,0,0
8959,108965,2,0,10,255,12,4,0,14,1108,15646,4,0,0,0,1,0
8960,108966,2,0,10,250,11,4,0,14,1105,15227,4,0,0,0,1,0
8961,108967,2,0,10,254,12.5,0,0,14,1080,13488,4,0,0,0,1,0
8962,108968,1,0,10,19,14,1,0,14,1102,14469,4,0,0,0,1,0
8963,108969,2,0,10,260,11.5,1,1,14,1111,15657,3,0,0,1,0,0
8964,108970,2,0,10,250,13,4,0,14,1100,14409,4,0,0,0,1,0
8965,108971,2,0,10,256,12.8,0,0,14,1102,14957,4,0,0,0,1,0
8966,108972,4,0,10,250,10.5,4,0,14,1104,13645,4,0,0,0,1,0
8967,108973,1,0,10,19,14,1,0,14,1081,13633,4,0,0,0,1,0
8968,108974,1,0,10,281,13,0,0,14,1111,15742,4,0,0,0,1,0
8969,108975,2,0,10,255,11,4,0,14,1080,14176,4,0,0,0,1,0
8970,108976,2,0,10,250,8.5,4,0,14,1081,13521,4,0,0,0,1,0
8971,108977,2,0,10,250,12,4,0,14,1081,13642,4,0,0,0,1,0
8972,108978,2,0,10,255,11.5,4,0,14,1111,15659,4,0,0,0,1,0
8973,108979,1,0,10,19,11.5,1,0,14,1084,14123,3,0,0,1,0,0
8974,108980,2,0,10,253,13,1,2,14,1102,14964,4,0,0,0,1,0
8975,108981,2,0,10,260,13,1,1,14,1091,14177,4,0,0,0,1,0
8976,108982,2,2,10,254,11.5,0,0,14,1102,14904,4,0,0,0,1,0
8977,108983,2,0,10,250,11.2,4,0,14,1081,13633,4,0,0,0,1,0
8978,108984,2,0,10,39,12.5,0,0,14,1091,14226,4,0,0,0,1,0
8979,108985,5,2,10,245,11.5,0,1,14,1111,15694,4,0,0,0,1,0
8980,108986,2,0,10,250,12,4,0,14,1100,14392,3,0,0,1,0,0
8981,108987,2,0,10,254,12.5,0,0,14,1111,15661,3,0,0,1,0,0
8982,108988,2,0,10,256,12.5,0,0,14,1100,14436,4,0,0,0,1,0
8983,108989,1,0,10,19,13.3,1,0,14,1102,14690,3,0,0,1,0,0
8984,108990,4,0,10,179,10.5,4,0,14,1102,14871,4,0,0,0,1,0
8985,108991,2,0,10,256,12.5,0,0,14,1081,11068,4,0,0,0,1,0
8986,108992,2,0,10,166,11.5,0,0,14,1102,14787,3,0,0,1,0,0
8987,108993,4,0,10,250,8,4,0,14,1104,15054,4,0,0,0,1,0
8988,108994,0,0,10,17,13.5,0,1,14,1105,15255,4,0,0,0,1,0
8989,108995,2,0,10,17,12.5,1,1,14,1111,15666,3,0,0,1,0,0
8990,108996,2,0,10,250,13,4,0,14,1099,14325,4,0,0,0,1,0
8991,108997,1,0,10,19,14,1,0,14,1080,13300,4,0,0,0,1,0
8992,108998,1,0,10,19,12.5,1,0,14,1080,15558,2,0,1,0,0,0
8993,108999,4,0,10,250,8,4,0,14,1081,13793,4,0,0,0,1,0
8994,109000,1,2,10,53,12.5,4,0,14,1102,14690,3,0,0,1,0,0
8995,109001,4,0,10,250,8.8,4,0,14,1081,13532,4,0,0,0,1,0
8996,109002,2,0,10,250,9,4,0,14,1099,14325,4,0,0,0,1,0
8997,109003,2,0,10,253,12,1,2,14,1080,13415,3,0,0,1,0,0
8998,109004,2,0,10,254,12.5,0,0,14,1104,15158,3,0,0,1,0,0
8999,109005,2,0,10,250,9.5,4,0,14,1081,13633,4,0,0,0,1,0
9000,109006,1,0,10,19,13.5,1,0,14,1091,14186,4,0,0,0,1,0
9001,109007,2,0,10,166,11.5,0,1,14,1102,14523,4,0,0,0,1,0
9002,109008,4,0,10,250,9.5,4,0,14,1102,14465,4,0,0,0,1,0
9003,109009,2,0,10,254,12,0,0,14,1100,14456,4,0,0,0,1,0
9004,109010,1,0,10,19,14.5,1,0,14,1098,14313,4,0,0,0,1,0
9005,109011,2,0,10,250,12,4,0,14,1081,13870,4,0,0,0,1,0
9006,109012,2,0,10,250,11.5,4,0,14,1081,13546,4,0,0,0,1,0
9007,109013,2,0,10,250,12.5,4,0,14,1081,13927,4,0,0,0,1,0
9008,109014,2,0,10,256,12.5,0,0,14,1081,13670,3,0,0,1,0,0
9009,109015,0,0,10,39,12.5,0,0,14,1102,14768,4,0,0,0,1,0
9010,109016,2,0,10,254,13,0,0,14,1080,14275,3,0,0,1,0,0
9011,109017,4,0,10,39,8.5,1,0,14,1105,15346,4,0,0,0,1,0
9012,109018,4,0,10,250,8,4,0,14,1104,15054,4,0,0,0,1,0
9013,109019,1,0,10,19,13,1,0,14,1080,13422,3,0,0,1,0,0
9014,109020,1,0,10,19,13.5,1,0,14,1080,13430,3,0,0,1,0,0
9015,109021,2,0,10,254,12,0,0,14,1102,14621,3,0,0,1,0,0
9016,109022,4,0,10,39,8,4,0,14,1081,13903,4,0,0,0,1,0
9017,109023,5,0,10,245,12.5,0,1,14,1104,15002,4,0,0,0,1,0
9018,109024,2,0,10,130,13,4,0,14,1102,14933,3,0,0,1,0,0
9019,109025,2,0,10,250,12.5,4,0,14,1099,14330,4,0,0,0,1,0
9020,109026,2,0,10,254,13.2,0,0,14,1080,13277,3,0,0,1,0,0
9021,109027,2,0,10,39,8,4,0,14,1105,15617,3,0,0,1,0,0
9022,109028,2,0,10,254,13,0,0,14,1084,14123,4,0,0,0,1,0
9023,109029,4,0,10,166,9.5,0,0,14,1102,14465,4,0,0,0,1,0
9024,109030,2,0,10,250,12.5,4,0,14,1081,13877,4,0,0,0,1,0
9025,109031,2,0,10,256,12.5,0,0,14,1105,15627,3,0,0,1,0,0
9026,109032,1,0,10,248,11.5,4,0,14,1081,13965,3,0,0,1,0,0
9027,109033,1,0,10,19,13,1,0,14,1102,14554,3,0,0,1,0,0
9028,109034,2,0,10,39,9.5,4,0,14,1081,13903,3,0,0,1,0,0
9029,109035,2,0,10,250,12,4,0,14,1081,13532,4,0,0,0,1,0
9030,109036,2,0,10,250,12.2,4,0,14,1105,15337,3,0,0,1,0,0
9031,109037,2,0,10,250,12.2,4,0,14,1105,15380,3,0,0,1,0,0
9032,109038,2,0,10,250,7.5,4,0,14,1081,13896,4,0,0,0,1,0
9033,109039,1,0,10,19,13.5,1,0,14,1080,13378,4,0,0,0,1,0
9034,109040,2,0,10,250,11.5,4,0,14,1081,13824,3,0,0,1,0,0
9035,109041,1,0,10,19,13.5,1,0,14,1102,14523,4,0,0,0,1,0
9036,109042,2,0,10,250,12,4,0,14,1081,13567,4,0,0,0,1,0
9037,109043,2,0,10,256,13.2,0,0,14,1080,13514,4,0,0,0,1,0
9038,109044,2,0,10,250,13,4,0,14,1102,14706,4,0,0,0,1,0
9039,109045,1,2,10,245,13,0,1,14,1105,15384,4,0,0,0,1,0
9040,109046,1,0,10,19,12.5,1,0,14,1100,14404,3,0,0,1,0,0
9041,109047,0,0,10,39,12.1,0,0,14,1102,14548,3,0,0,1,0,0
9042,109048,1,0,10,64,13.5,0,0,14,1102,14868,4,0,0,0,1,0
9043,109049,2,0,10,130,12,4,0,14,1080,13285,4,0,0,0,1,0
9044,109050,2,0,10,250,11,4,0,14,1093,13759,4,0,0,0,1,0
9045,109051,2,0,10,256,12.3,0,0,14,1104,15169,3,0,0,1,0,0
9046,109052,2,0,10,250,13,4,0,14,1081,13567,4,0,0,0,1,0
9047,109053,1,0,10,19,13.2,1,0,14,1102,14846,4,0,0,0,1,0
9048,109054,1,0,10,19,13.5,1,0,14,1091,14205,4,0,0,0,1,0
